item_id,url,title,brand_tier,cba_flag
ketchup_heinz_397g,https://supermercado.laanonimaonline.com/almacen/aderezos/ketchup-heinz-x-397-g/art_3214/,Ketchup Heinz x 397 g,premium,no
mostaza_savora_250g,https://supermercado.laanonimaonline.com/almacen/aderezos/mostaza/mostaza-original-doy-pack-savora-x-250-g/art_20083/,Mostaza Savora original doypack x 250 g,estandar,no
pure_tomate_arcor_520g,https://supermercado.laanonimaonline.com/almacen/conservas-y-encurtidos/pure-de-tomate-brick-arcor-x-520-g/art_27641/,Puré de tomate Arcor x 520 g,estandar,si
pure_tomate_arcor_210g,https://supermercado.laanonimaonline.com/almacen/harina-y-pan-rallado/conservas-de-tomates-y-salsas/pure-de-tomate-brick-arcor-x-210-g/art_14397/,Puré de tomate Arcor x 210 g,estandar,si
pure_tomate_campagnola_530g,https://supermercado.laanonimaonline.com/almacen/conservas-y-encurtidos/tomates-y-salsas/pure-de-tomate-la-campagnola-x-530-g/art_27580/,Puré de tomate La Campagnola x 530 g,premium,si
tomate_perita_la_anonima_400g,https://supermercado.laanonimaonline.com/almacen/conservas-y-encurtidos/tomates-y-salsas/tomate-perita-entero-la-anonima-x-400-g/art_25228/,Tomate perita entero La Anónima x 400 g,segunda,si
tomate_cubeteado_campagnola_400g,https://supermercado.laanonimaonline.com/almacen/conservas-y-encurtidos/tomates-y-salsas/tomate-cubeteado-la-campagnola-x-400-g/art_4647/,Tomate cubeteado La Campagnola x 400 g,premium,si
tomate_triturado_corper_910g,https://supermercado.laanonimaonline.com/almacen/conservas-y-encurtidos/tomates-y-salsas/tomate-triturado-corper-x-910-g/art_11516/,Tomate triturado Corper x 910 g,estandar,si
lentejas_ramoneda_500g,https://supermercado.laanonimaonline.com/almacen/arroz-pastas-y-legumbres/legumbres/lentejas-secas-ramoneda-x-500-g/art_2223/,Lentejas secas Ramoneda x 500 g,estandar,si
arvejas_partidas_ramoneda_500g,https://supermercado.laanonimaonline.com/almacen/arroz-pastas-y-legumbres/legumbres/arvejas-secas-partidas-ramoneda-x-500-g/art_2221/,Arvejas secas partidas Ramoneda x 500 g,estandar,si
garbanzos_ramoneda_500g,https://supermercado.laanonimaonline.com/almacen/arroz-pastas-y-legumbres/legumbres/garbanzos-secos-ramoneda-x-500-g/art_7028/,Garbanzos secos Ramoneda x 500 g,estandar,si
lentejas_equilibra_500g,https://supermercado.laanonimaonline.com/almacen/arroz-pastas-y-legumbres/legumbres/lentejas-secasy-equilibra-x-500-g/art_6570/,Lentejas secas Equilibra x 500 g,estandar,si
arvejas_equilibra_500g,https://supermercado.laanonimaonline.com/almacen/arroz-pastas-y-legumbres/legumbres/arvejas-secasy-equilibra-x-500-g/art_6568/,Arvejas secas Equilibra x 500 g,estandar,si
garbanzos_equilibra_500g,https://supermercado.laanonimaonline.com/almacen/arroz-pastas-y-legumbres/legumbres/garbanzos-secos-equilibra-x-500-g/art_6569/,Garbanzos secos Equilibra x 500 g,estandar,si
yerba_playadito_1kg,https://supermercado.laanonimaonline.com/almacen/desayuno-y-merienda/infusiones/yerba-mate-con-palo-playadito-x-1-kg/art_14471/,Yerba mate con palo Playadito x 1 kg,premium,si
yerba_cbse_1kg,https://supermercado.laanonimaonline.com/almacen/desayuno-y-merienda/infusiones/yerba-mate-cbse-energia-x-1-kg/art_17177/,Yerba mate CBSe x 1 kg,estandar,si
yerba_la_anonima_1kg,https://supermercado.laanonimaonline.com/almacen/infusiones/yerbas/yerba-mate-con-palo-la-anonima-x-1-kg/art_2768/,Yerba mate con palo La Anónima x 1 kg,segunda,si
cafe_cabrales_250g,https://supermercado.laanonimaonline.com/almacen/desayuno-y-merienda/cafe/cafe-tueste-natural-molido-cabrales-x-250-g/art_2480/,Café molido Cabrales x 250 g,premium,no
cafe_la_morenita_250g,https://supermercado.laanonimaonline.com/almacen/desayuno-y-merienda/cafe/cafe-molido-la-morenita-x-250-g/art_15508/,Café molido La Morenita x 250 g,estandar,no
cafe_la_anonima_250g,https://supermercado.laanonimaonline.com/almacen/desayuno-y-merienda/cafe/cafe-molido-la-anonima-x-250-g/art_18040/,Café molido La Anónima x 250 g,segunda,no
galletitas_criollitas_400g,https://supermercado.laanonimaonline.com/almacen/desayuno-y-merienda/galletitas-saladas-y-tostadas/galletitas-crackers-criollitas-x-4-un-400-g/art_13063/,Galletitas de agua Criollitas x 400 g,estandar,no
galletitas_oreo_117g,https://supermercado.laanonimaonline.com/almacen/galletitas-y-panificados/galletitas-dulces/galletitas-oreo-clasicas-x-117-g/art_13056/,Galletitas Oreo clásicas x 117 g,premium,no
galletitas_pepas_la_anonima_200g,https://supermercado.laanonimaonline.com/almacen/galletitas-y-panificados/galletitas-dulces/galletitas-pepas-de-membrillo-la-anonima-x-200-g/art_2674/,Galletitas pepas La Anónima x 200 g,segunda,no
cereal_nesquik_210g,https://supermercado.laanonimaonline.com/almacen/cereales/cereales-y-barras/nesquik-cereal-x-210gr/art_24522/,Cereal Nesquik x 210 g,premium,no
chocolate_kitkat_41_5g,https://supermercado.laanonimaonline.com/almacen/chocolates-y-golosinas/oblea-kitkat-4-fingers-x-41-5gr/art_642/,"Oblea KitKat 4 Fingers x 41,5 g",premium,no
chocolate_nestle_semi_80g,https://supermercado.laanonimaonline.com/chocolate-semi-amargo-nestl-1-classic-x-80-g/art_21662/,Chocolate semi amargo Nestlé Classic x 80 g,premium,no
choclo_desgranado_la_anonima_350g,https://supermercado.laanonimaonline.com/almacen/conservas-y-encurtidos/verduras-y-legumbres/choclo-desgranado-cremoso-la-anonima-amarillo-x-350-g/art_17128/,Choclo desgranado La Anónima x 350 g,segunda,no
atunes_lomos_la_anonima_160g,https://supermercado.laanonimaonline.com/almacen/pescados-y-mariscos/atun/atun-al-natural-en-lomos-s-sal-agregada-la-anonima-x-160-g/art_17135/,Atún al natural en lomos La Anónima x 160 g,segunda,no
atun_trozos_la_anonima_160g,https://supermercado.laanonimaonline.com/almacen/pescados-y-mariscos/atun/atun-al-natural-en-trozos-la-anonima-x-160-g/art_17134/,Atún al natural en trozos La Anónima x 160 g,segunda,no
pan_rallado_la_anonima_500g,https://supermercado.laanonimaonline.com/almacen/harina-y-pan-rallado/pan-rallado/pan-rallado-la-anonima-x-500-g/art_17122/,Pan rallado La Anónima x 500 g,segunda,no
polenta_preparada_prestopronta_500g,https://supermercado.laanonimaonline.com/almacen/harina-y-pan-rallado/harinas-especiales/polenta-preparada-prestopronta-x-500-g/art_1004/,Polenta Presto Pronta x 500 g,estandar,si
avena_quaker_500g,https://supermercado.laanonimaonline.com/almacen/desayuno-y-merienda/avena/avena-tradicional-quaker-x-500-g/art_2066/,Avena tradicional Quaker x 500 g,premium,no
pan_tostado_laserenisima_200g,https://supermercado.laanonimaonline.com/almacen/desayuno-y-merienda/galletitas-saladas-y-tostadas/pan-tostado-la-serenisima-x-200-g/art_13136/,Pan tostado La Serenísima x 200 g,premium,no
mermelada_baggio_durazno_454g,https://supermercado.laanonimaonline.com/almacen/desayuno-y-merienda/mermeladas/mermelada-de-durazno-baggio-x-454-g/art_13046/,Mermelada de durazno Baggio x 454 g,estandar,no
dulce_leche_la_anonima_400g,https://supermercado.laanonimaonline.com/almacen/desayuno-y-merienda/dulce-de-leche/dulce-de-leche-la-anonima-tradicional-x-400-g/art_17090/,Dulce de leche La Anónima tradicional x 400 g,segunda,no
te_lipton_saquitos_50,https://supermercado.laanonimaonline.com/almacen/desayuno-y-merienda/te/te-lipton-negro-intenso-x-50-saquitos/art_13289/,Té negro Lipton x 50 saquitos,premium,no
caldo_gallina_knorr_12c,https://supermercado.laanonimaonline.com/almacen/caldos-sopas-y-pure/caldos/caldo-en-cubos-sabor-gallina-knorr-x-12-un/art_14469/,Caldo en cubos gallina Knorr x 12 un,estandar,no
polvo_hornear_royal_100g,https://supermercado.laanonimaonline.com/almacen/reposteria/polvos-de-hornear-y-levaduras/levadura-quimica-royal-x-100-g/art_13116/,Polvo de hornear Royal x 100 g,estandar,no
azucar_impalpable_dominó_500g,https://supermercado.laanonimaonline.com/almacen/desayuno-y-merienda/azucar-y-endulzantes/azucar-impalpable-domino-x-500-g/art_14453/,Azúcar impalpable Dominó x 500 g,estandar,no
