item_id,url,title,brand_tier,cba_flag
fideos_nido2_la_anonima_500g,https://supermercado.laanonimaonline.com/almacen/arroz-pastas-y-legumbres/fideos-al-huevo-nido-2-la-anonima-x-500-g/art_21775/,Fideos al Huevo Nido 2 La Anónima x 500 g,2da marca,no
yerba_amanda_1kg,https://supermercado.laanonimaonline.com/almacen/yerba-mate-tradicional-amanda-x-1-kg/art_3180/,Yerba mate tradicional Amanda x 1 kg,estándar,si
yerba_playadito_1kg,https://supermercado.laanonimaonline.com/almacen/infusiones/yerbas/yerba-mate-c-palo-suave-playadito-x-1-kg/art_12710/,Yerba mate c/palo Suave Playadito x 1 kg,premium,si
yerba_playadito_500g,https://supermercado.laanonimaonline.com/almacen/desayuno-y-merienda/yerba-mate-c-palo-suave-playadito-x-500-g/art_12711/,Yerba mate c/palo Suave Playadito x 500 g,premium,no
pure_tomate_arcor_520g,https://supermercado.laanonimaonline.com/almacen/conservas-y-encurtidos/pure-de-tomate-brick-arcor-x-520-g/art_27641/,Purée de tomate Arcor brick x 520 g,estándar,si
pulpa_tomate_arcor_520g,https://supermercado.laanonimaonline.com/almacen/conservas-y-encurtidos/pulpa-de-tomate-arcor-suave-brick-x-520-g/art_3448/,Pulpa de tomate Arcor suave brick x 520 g,estándar,si
pulpa_tomate_salsati_520g,https://supermercado.laanonimaonline.com/almacen/conservas-y-encurtidos/pulpa-de-tomate-salsati-brick-x-520-g/art_3766/,Pulpa de tomate Salsati brick x 520 g,2da marca,si
tomate_perita_entero_la_anonima_400g,https://supermercado.laanonimaonline.com/almacen/conservas-y-encurtidos/tomates-y-salsas/tomate-perita-entero-la-anonima-x-400-g/art_25228/,Tomate perita entero La Anónima x 400 g,2da marca,si
sal_fina_paquete_dos_anclas_500g,https://supermercado.laanonimaonline.com/almacen/aceite-aderezos-y-condimentos/sal-fina-paquete-dos-anclas-x-500-g/art_27748/,Sal fina paquete Dos Anclas x 500 g,estándar,si
sal_fina_salero_dos_anclas_500g,https://supermercado.laanonimaonline.com/almacen/aceite-aderezos-y-condimentos/sal-fina-salero-dos-anclas-x-500-g/art_6929/,Sal fina salero Dos Anclas x 500 g,estándar,no
sal_fina_estuche_dos_anclas_500g,https://supermercado.laanonimaonline.com/almacen/aceite-aderezos-y-condimentos/sal-fina-dos-anclas-estuche-x-500-g/art_2121/,Sal fina estuche Dos Anclas x 500 g,estándar,no
sal_fina_light_estuche_dos_anclas_500g,https://supermercado.laanonimaonline.com/almacen/aceite-aderezos-y-condimentos/sal-fina-light-dos-anclas-estuche-x-500-g/art_2122/,Sal fina light estuche Dos Anclas x 500 g,premium,no
sal_entrefina_parrillera_dos_anclas_500g,https://supermercado.laanonimaonline.com/almacen/aceite-aderezos-y-condimentos/sal-entrefina-parrillera-dos-anclas-estuche-x-500-g/art_2411/,Sal entrefina parrillera Dos Anclas estuche x 500 g,estándar,no
sal_gruesa_dos_anclas_estuche_500g,https://supermercado.laanonimaonline.com/almacen/aceite-aderezos-y-condimentos/sal-y-especias/sal-gruesa-dos-anclas-estuche-x-500-g/art_3639/,Sal gruesa Dos Anclas estuche x 500 g,estándar,no
cafe_cabrales_molido_250g,https://supermercado.laanonimaonline.com/almacen/infusiones/cafe/cafe-molido-tostado-cabrales-x-250-g/art_19877/,Café molido tostado Cabrales x 250 g,premium,no
cafe_bonafide_intenso_250g,https://supermercado.laanonimaonline.com/almacen/infusiones/cafe/cafe-molido-intenso-sensaciones-bonafide-x-250-g/art_6794/,Café molido intenso Sensaciones Bonafide x 250 g,premium,no
cafe_la_planta_250g,https://supermercado.laanonimaonline.com/almacen/almacen/cafe-molido-la-planta-de-cafe-x-250-g/art_1986/,Café molido La Planta de Café x 250 g,estándar,no
cafe_cabrales_colombia_250g,https://supermercado.laanonimaonline.com/almacen/cafe-molido-tostado-colombia-cabrales-x-250-g/art_19882/,Café molido tostado Colombia Cabrales x 250 g,premium,no
cafe_la_virginia_arabica_250g,https://supermercado.laanonimaonline.com/almacen/desayuno-y-merienda/cafe-espresso-molido-100-arabica-la-virginia-x-250-g/art_29021/,Café espresso molido 100% arábica La Virginia x 250 g,estándar,no
cafe_los_5_hispanos_250g,https://supermercado.laanonimaonline.com/almacen/cafe-molido-los-5-hispanos-x-250-g/art_3364/,Café molido Los 5 Hispanos x 250 g,2da marca,no
cafe_la_virginia_equilibrado_250g,https://supermercado.laanonimaonline.com/almacen/infusiones/cafe/cafe-molido-torrado-equilibrado-la-virginia-x-250-g/art_14995/,Café molido torrado equilibrado La Virginia x 250 g,estándar,no
cafe_la_virginia_clasico_250g,https://supermercado.laanonimaonline.com/caf-1-molido-cl-1sico-la-virginia-x-250-g/art_716/,Café molido clásico La Virginia x 250 g,estándar,no
